,M13-1,M13-7,M13-16,M13-18,M13-23,M13-25,M13-30,M13-33,M13-35,M13-40,M13-43,M13-45,M13-47,M13-49,UC179,UC21,UC397,UC264,UC220,UC51,UC222,UC13,UC30,UC99,UC95,UC338,UC100,UC54,UC56,UC384,UC43,UC98,UC50,UC129,UC77,UC357
ENSG00000002587,-1.186782011298857,-0.9727396820431764,-1.0370233635617103,-1.120823800809804,-1.6118453033905815,-1.7564663859255973,-1.1831930579649563,-0.9726426094439826,-1.0173471392336786,-1.4021314941693979,-0.9730493644782328,-2.0226385022849507,-0.9732231866003606,-0.9910557465053325,-1.0589549199734805,-0.9730493644782324,-0.994890212650845,-0.9733471828119418,-1.037186146353567,-0.9564042751917166,-0.9687252509325356,-0.9581985272484757,-1.1455470528842846,-0.9601513204752801,-1.3471685095507095,-1.2432121394415085,-0.9834405245324145,-1.3192210093127643,-1.0187045812441522,-0.9724019943190484,-0.9731728449627944,-0.9885044104886512,-1.2622055251983917,-1.0094502880650376,-0.9747689231099097,-1.7448425711595488
ENSG00000002746,-1.092506548143016,-0.9473067356609561,-1.1974711420744817,-1.1969700082322086,-1.3965046172348587,-1.0462819075591372,-1.0608949017570821,-1.2630522253010983,-1.0280952034089845,-3.073847098973846,-1.0030523308124537,-0.9805136978303143,-0.9840507911528409,-1.3734711874250478,-1.010503108154952,-2.000919548539027,-0.9778747655569934,-1.3385708553855191,-1.1023160785916033,-1.0702090781538314,-0.9466570371226997,-0.9562106445332834,-0.9912942318868728,-0.9945871451930982,-0.9546778064006458,-1.0763819293309262,-1.0232746707203726,-1.4818290953893705,-1.6054834139697984,-0.9549417283796625,-1.0852516413627256,-0.9530488736001932,-0.9719712814156004,-0.9966133138137889,-0.9559514421204687,-0.9580385800808886
ENSG00000002822,-0.9652045086259143,-0.9650073305730753,-0.9746157424234164,-0.9747288865910594,-1.1150911118491273,-1.3099399431109986,-0.9584958439908139,-0.987631133550369,-0.9669909321962973,-1.1077660811753076,-1.0047751319379714,-1.0623711391960329,-0.9573553007398161,-0.960016522844881,-0.9571465013236867,-1.1918462271429668,-1.1454736202806712,-1.5502705725960144,-0.9657603884451221,-1.2259341859046988,-1.887404358682247,-1.0695719047007044,-1.4692158005663392,-1.2970223073942424,-0.9875218239809337,-1.594644699922573,-0.9775086467464755,-1.6554227719638728,-1.0643360249850935,-0.958701649994147,-0.9590543461092318,-0.967350494654817,-1.1827262922461839,-0.9755301850018772,-0.9603622909840489,-1.771791278492262
ENSG00000002834,-2.436195089102083,-1.0691342399578359,-0.9479674650419394,-1.0743470905750656,-1.026687580205975,-1.0219427055115033,-0.9640429152220443,-1.0972500181724112,-1.8121906729384551,-1.5548143420306064,-0.9665921418072727,-0.9683950178628944,-1.3576253957866729,-1.0840324556788459,-1.9115605486821423,-1.035579634875174,-0.9675459853868255,-0.9904423247206792,-1.1521384937674608,-1.0634775187827572,-0.9715453991715892,-0.964821652897748,-1.742281784256256,-0.9747964106455654,-1.0144559296352311,-0.9612572157289767,-1.418376922316395,-0.9581113669444367,-1.1205552093804927,-0.9660787228642583,-0.9583955842050367,-0.9645510067669317,-1.0595902206472085,-0.9951855673859613,-0.9772242643758526,-1.0280794720528648
ENSG00000002919,-0.9528770176500976,-0.9612970238150279,-0.9974813085766557,-2.0596512475927087,-0.9818133140167475,-1.662053669467749,-0.9766295656339189,-0.9579734372342653,-1.1855930430909987,-1.1706080938452308,-1.1050819972707584,-1.7231516005447847,-1.326596066403226,-0.989644348664217,-1.8167495395111946,-0.9547571580929828,-1.0937245275907475,-0.9554366747766331,-1.205855925968653,-1.3670671583690264,-1.1494188048863527,-1.3582545607885208,-0.9641049664712333,-0.990394836160581,-1.0223051570004364,-0.9869144396843902,-1.3345380096621757,-1.0705238330745042,-1.1258072027668315,-1.033380243798471,-0.9559639023641673,-0.9578492607776166,-0.9766692630824835,-0.9920386802423019,-1.0056155493249603,-0.9783024051396007
ENSG00000002933,-1.0140846810379407,-0.9733698205095695,-1.161624728923909,-1.0095800701419257,-0.9753256601316516,-1.1549626094833427,-0.968185646031762,-1.3658812419311501,-1.007707466660716,-1.1160989849269627,-1.6001827671315183,-1.1634770517355764,-1.6801964712356174,-1.2513801195963064,-0.9660824486572579,-1.0524155096262438,-1.6306260484183561,-1.168773813762188,-1.4205466125988537,-0.9733995356626671,-0.9781078830390406,-0.9725164598050349,-0.9743162241596947,-1.0220430676167873,-0.960671801789396,-2.102116377859175,-0.9627366548259889,-1.0099361183233617,-1.3533814427357358,-1.3770554613383312,-0.9720753738919692,-0.967719275887341,-1.0138376269050136,-0.9755462160197986,-0.9757758666167715,-0.9678278933298463
ENSG00000003056,-0.9907099112202561,-1.0122312445558392,-1.0139604011211014,-0.9917149475679178,-0.9727076906408889,-1.0929903431037613,-1.159383840733959,-1.0291962073713394,-0.9900299803414931,-1.0404547513771243,-1.1336491003106277,-1.040078889005328,-1.0584962209518143,-0.9466148356356507,-1.2585037190562325,-1.013558782982489,-1.684260514108421,-1.142619016863213,-1.8416416214633546,-1.0139073553165683,-0.9848070186995489,-0.965379779541316,-1.3465353721942812,-0.9487343361463264,-0.9986777495614699,-0.9541935986556072,-1.8216492928215178,-1.0664979344467143,-0.9542197359257936,-1.130213315190994,-1.9001940350246715,-0.9459030824250334,-0.9520926080486154,-0.9840019067552852,-0.9835428195690843,-1.0156579758036535
ENSG00000003096,-1.334994136054743,-0.9909010128822604,-0.9781534325462697,-1.1359244859932207,-1.0593503774652813,-1.2077658091279908,-0.9790082838246388,-1.5032378457911901,-1.0181585067088954,-0.9792262476938335,-1.2686014340399412,-0.9797111827174169,-1.4820725172775155,-0.9758644667555376,-2.5189622539068406,-1.63882000457606,-1.0076018004644605,-0.9766860132367926,-1.2486348971929007,-1.7921634293814528,-0.9677007379436502,-1.9115744739790088,-0.9678477708593138,-0.96353312797665,-1.5333921056285211,-1.0128869182712008,-0.9804810679749301,-0.9915868365741511,-0.9976728969543753,-0.9807695942990808,-0.9793605873189714,-0.9809949387572783,-1.0544460693351942,-2.001124937817534,-0.9676610226758319,-1.2190727752900803
ENSG00000003137,-0.9633470613642329,-0.973978688106038,-0.9571875958052749,-1.0430914157108429,-0.9923844988093314,-1.4776106902647461,-1.3479637570063185,-0.9729706125546441,-1.0142918285208933,-1.269725272805473,-1.0375264411808074,-1.706328468740073,-0.9813480271862021,-1.204193871141347,-1.2786129262823391,-1.3805166070526602,-1.0157256552797733,-0.9637080286124935,-0.9721647870680098,-1.4669272029222824,-0.9747405859712508,-1.8759945647810816,-1.463800187111582,-1.2695052684853603,-0.9933015177695534,-0.95864635705813,-0.9722973048329802,-0.9994586872527862,-1.3818938628012642,-1.2769596872797444,-0.975173724120021,-0.9735215148394749,-3.7204970081757276,-0.9574002447933481,-0.9581381384538391,-1.0060714764172862
ENSG00000003147,-1.0189181253115311,-0.9726814873085765,-2.0418918304375846,-0.9946787584219823,-1.7697123415051856,-0.9733345332792671,-0.9959899046322087,-1.1476695259837169,-0.9755607015430023,-0.9713905833992253,-1.0919075987837985,-1.3905582099750011,-0.971262324845871,-2.0623323899771777,-0.9703743729581401,-0.9627426461435856,-1.2681359944412434,-0.9731372133346052,-0.9807704420265319,-4.281125003001799,-0.9663390636416279,-1.0045071259455498,-1.0120715741380089,-1.6039870727715502,-1.4697562968656892,-1.1874365089584424,-1.315042281051167,-0.9764391907691727,-0.9698212130681046,-1.3876309684489034,-0.9873557892203542,-0.9646503461823249,-1.0575607196881858,-1.0358037515488345,-0.9771388184836848,-0.9934448340617674
ENSG00000003249,-0.9784216956474691,-0.9578351874225841,-0.9782808492747123,-1.391430851612339,-0.976092550608201,-0.9758796993251808,-0.9807197371229291,-0.9683473755325098,-1.3690999443792422,-1.0133952922300666,-1.015470834273117,-1.3897307437275381,-0.9868964104937186,-1.083480543765786,-0.9842616460678547,-0.9710163845404214,-2.6967539357173615,-1.3911015220762821,-1.4682112773959175,-1.0013351446479153,-1.4381849775928779,-0.9469166788710414,-0.968512961866252,-1.0881213206205191,-0.9783123617370819,-2.0069492297953415,-1.2298747704990727,-1.1687940908930916,-1.0357298365810903,-1.2357953259328536,-0.9635584385698216,-0.9723133623444566,-0.9755501964379268,-1.5179798972406031,-0.9585931446803393,-1.176903024834203
ENSG00000003393,-0.9938686512550131,-0.9616404178826702,-1.0970674092141326,-0.9963855135454971,-0.9913720754355705,-1.0069500427131015,-0.9902710187565334,-0.9637091535365461,-2.3736963825908277,-1.196617251512015,-1.0711801205454292,-1.0956332899577323,-0.9996759280226077,-0.9562586082209856,-0.9659074155564055,-1.266999817348133,-1.872951148743195,-1.4248032564729904,-0.9933104864568769,-1.2641875431568559,-0.9766322645464118,-1.2441856098783606,-1.2935535973516132,-0.9572733480381906,-1.1479978524548158,-0.9817360464607988,-1.3256473143126637,-0.9897881659851363,-0.9686215877085985,-1.4990791475097272,-0.960329197582505,-0.9656028727579091,-1.3604500244104503,-0.9961357260870273,-0.9742058602766172,-1.053408833450584
ENSG00000003400,-1.5166954865905784,-0.972986885024788,-0.9838887057349417,-1.133722820530778,-0.9773344744122914,-1.1128820452887442,-0.9803425899197535,-1.3846735832652723,-1.527836338901792,-1.0632568240295872,-1.0117639908150986,-1.6936983834351544,-0.9803600919627804,-1.0203915725439614,-1.726412494672476,-1.560717955076679,-1.2865643640721387,-1.2732166997661616,-1.4034056457053992,-1.5829370281852082,-0.9704681543929945,-1.0352982843541862,-0.9756725280073801,-0.959079234534269,-0.9896721020885494,-0.9712593275930402,-0.9618073496003176,-1.369955786165225,-0.9688594246692421,-0.9811903902493352,-0.96556914354474,-0.9656872250564617,-1.744267851584074,-2.056380599194639,-0.9607131700038396,-0.973317876406734
ENSG00000003402,-1.4462049447769556,-1.0721781384967461,-2.09450314366406,-1.003026420469556,-0.9752746848937512,-1.5480585035127292,-1.2004158290657152,-1.2178454686218436,-0.992665878691078,-1.0983408270306931,-1.6797390748047054,-0.9808325984046953,-0.9760834644701211,-0.9606190372217018,-0.9731687400140323,-1.3577516699713437,-4.503029049378202,-1.2810557451387754,-1.9435408930700588,-0.9768016375685373,-1.0044298344321985,-0.9612165459865741,-0.9656333242044394,-0.98688354344351,-0.9659664647506482,-1.5629184126470945,-0.9769404949237716,-1.0930151776040615,-0.9765527366497894,-1.3755245419799516,-0.9634696630536123,-0.9602850714982406,-1.5437859830557157,-1.7437537372000496,-0.9960823868984499,-0.965841967333467
ENSG00000003436,-1.0306146050957803,-0.9652726851772606,-1.670770485341985,-0.9406295733753941,-1.3206144783789109,-1.143818616137999,-1.6680857541258365,-1.0315391977609267,-1.0129462552905262,-0.9541043993330863,-1.0128240346955344,-1.1249038422094746,-1.0321340781409973,-0.9651464621399237,-0.9651411450231635,-1.0166788707580081,-1.109077203123085,-0.9612336115283316,-1.0945025131687793,-1.1550157889032195,-0.9403929655486201,-1.0221727272437455,-1.84421694058519,-0.9402161147552299,-1.03001389762206,-1.0532117415322493,-0.9755535356849467,-1.1781556352466593,-0.9484678947994952,-1.026089943381643,-1.173544773355983,-0.9442898657458697,-0.9504148544138558,-2.033154904621849,-0.9794277647744443,-1.2939155828126079
ENSG00000003509,-0.9567662251970095,-0.9593412971715912,-0.9689892641893694,-1.2225141446537569,-1.0071593147503097,-1.0123226488571506,-2.403858186289427,-1.951383964006282,-1.187262528587944,-1.005603851032469,-1.135423246202484,-1.0075765601684856,-0.9589443550006876,-0.997779930400311,-2.1999826211240507,-0.9595509277456731,-0.99919122547775,-0.9686793631760166,-1.1467135635935048,-0.9948011802758481,-0.9581623652957946,-1.039324798261108,-1.7455481670574655,-0.9578961489732626,-1.1371984340225363,-1.857581579344543,-1.1266825397252682,-1.0193848596697666,-1.0126357505071752,-1.158688608603558,-2.563762685456726,-1.010161197586938,-0.9594609157192909,-1.3527518728774393,-0.9555180425272785,-0.955036808595086
ENSG00000003756,-1.4532538775067176,-0.9944844768146085,-1.3392781543659886,-0.9991982290140273,-1.058097473234238,-1.0694269142377388,-1.0841630098578627,-1.076860263630424,-0.9798650999165892,-1.9196394734357038,-1.1273596926637623,-0.9962544472072349,-0.990170674578273,-0.964263355886376,-0.9770250533215028,-0.9729567548126274,-1.3902967863851192,-0.964781368917859,-4.028797026198342,-1.0510046897584033,-0.9890768580586735,-0.9600333664881076,-1.0259187885737642,-1.0327310093178945,-1.389205983103889,-1.4028766068422942,-1.0992108943128887,-0.9609758768038075,-1.0621369744841798,-0.9633711424630554,-1.0433376082257981,-0.963842184515466,-0.9591095885494024,-0.9595994976497902,-0.9946450245341186,-0.9607258746413491
